word,sopmi
没分开,-58.86317986323425
鸡能,-58.86317986323425
记上,-58.86317986323425
奧尔良,-58.86317986323425
像生,-58.86317986323425
填,-58.86317986323425
免外,-58.86317986323425
从未见过,-58.86317986323425
电话号码,-58.86317986323425
忙碌,-58.86317986323425
上网,-58.86317986323425
科科,-58.86317986323425
零下,-58.86317986323425
睡衣,-58.86317986323425
拖鞋,-58.86317986323425
度,-58.86317986323425
苦味,-58.86317986323425
制剂,-58.86317986323425
状物质,-58.86317986323425
浓烈,-58.86317986323425
化学,-58.86317986323425
某种,-58.86317986323425
中卷,-58.86317986323425
帝都,-58.86317986323425
仙境,-58.86317986323425
迷失,-58.86317986323425
吵吵,-58.86317986323425
軟掉,-58.86317986323425
店裡,-58.86317986323425
還是,-58.86317986323425
底儿,-58.86317986323425
目的地,-58.86317986323425
营销,-58.86317986323425
烹饪,-58.86317986323425
心凉,-58.86317986323425
怒,-58.86317986323425
餐等,-58.86317986323425
级,-58.86317986323425
共花,-58.86317986323425
胎慢,-58.86317986323425
烧高香,-58.86317986323425
远超,-58.86317986323425
我交得,-58.86317986323425
成交,-58.86317986323425
我醉,-58.86317986323425
此家卷,-58.86317986323425
四十五,-58.86317986323425
众饭友,-58.86317986323425
告诫,-58.86317986323425
脸上,-58.86317986323425
拔凉拔,-58.86317986323425
我叶,-58.86317986323425
这破饼,-58.86317986323425
良辰,-58.86317986323425
饭友,-58.86317986323425
奔走相告,-58.86317986323425
如下,-58.86317986323425
真值,-58.86317986323425
包肉,-58.86317986323425
一下子,-58.86317986323425
就会,-58.86317986323425
太查,-58.86317986323425
弃之可惜,-58.86317986323425
强制,-58.86317986323425
焦糊,-58.86317986323425
浓浓的,-58.86317986323425
夜班,-58.86317986323425
宵夜,-58.86317986323425
何况,-58.86317986323425
靠谱点,-58.86317986323425
两端,-58.86317986323425
员明,-58.86317986323425
这破,-58.86317986323425
一个劲儿,-58.86317986323425
感,-58.86317986323425
我情,-58.86317986323425
何以堪,-58.86317986323425
死面,-58.86317986323425
较厚,-58.86317986323425
打击,-58.86317986323425
变硬,-58.86317986323425
106,-58.86317986323425
后饼,-58.86317986323425
好于,-58.86317986323425
下不去,-58.86317986323425
海枯石烂,-58.86317986323425
打架,-58.86317986323425
那儿,-58.86317986323425
险些,-58.86317986323425
中毒,-58.86317986323425
尽,-58.86317986323425
167,-58.86317986323425
创造,-58.86317986323425
麻花,-58.86317986323425
肠炎,-58.86317986323425
反差,-58.86317986323425
店刚,-58.86317986323425
大街,-58.86317986323425
早起,-58.86317986323425
硬货,-58.86317986323425
这能,-58.86317986323425
两三粒,-58.86317986323425
满怀,-58.86317986323425
B2,-58.86317986323425
坐电梯,-58.86317986323425
第一层,-58.86317986323425
两层,-58.86317986323425
炖鸡,-58.86317986323425
大南门,-58.86317986323425
看才,-58.86317986323425
干别,-58.86317986323425
说句实话,-58.86317986323425
差死,-58.86317986323425
返还,-58.86317986323425
交款,-58.86317986323425
凭良心说,-58.86317986323425
汤漏,-58.86317986323425
不严,-58.86317986323425
一吃全,-58.86317986323425
按成,-58.86317986323425
挤出来,-58.86317986323425
淹没,-58.86317986323425
当中,-58.86317986323425
剩卷,-58.86317986323425
网评,-58.86317986323425
这时,-58.86317986323425
那有,-58.86317986323425
不论是,-58.86317986323425
听到,-58.86317986323425
谱点,-58.86317986323425
错楼,-58.86317986323425
原样,-58.86317986323425
天再,-58.86317986323425
送份,-58.86317986323425
一快,-58.86317986323425
好多天,-58.86317986323425
掂量掂量,-58.86317986323425
得外,-58.86317986323425
对待,-58.86317986323425
打差评,-58.86317986323425
员连句,-58.86317986323425
抢白,-58.86317986323425
凶残,-58.86317986323425
太單,-58.86317986323425
勁,-58.86317986323425
餅沒嚼,-58.86317986323425
水流,-58.86317986323425
指甲盖,-58.86317986323425
小小的,-58.86317986323425
才行,-58.86317986323425
下课,-58.86317986323425
突出,-58.86317986323425
电动,-58.86317986323425
忘单,-58.86317986323425
116,-58.86317986323425
说加,-58.86317986323425
点上,-58.86317986323425
抵住,-58.86317986323425
乖乖,-58.86317986323425
不得已,-58.86317986323425
撤出,-58.86317986323425
别要,-58.86317986323425
次奥,-58.86317986323425
岔,-58.86317986323425
弄掉,-58.86317986323425
,-58.86317986323425
入驻,-58.86317986323425
这关,-58.86317986323425
把握,-58.86317986323425
写给,-58.86317986323425
多近,-58.86317986323425
回吃,-58.86317986323425
吼吼,-58.86317986323425
软和,-58.86317986323425
店关,-58.86317986323425
上不来,-58.86317986323425
摊上,-58.86317986323425
空碗,-58.86317986323425
长见识了,-58.86317986323425
面没熟,-58.86317986323425
原则,-58.86317986323425
助人为乐,-58.86317986323425
绿蔬,-58.86317986323425
股虾,-58.86317986323425
丑味,-58.86317986323425
甜肉,-58.86317986323425
山东,-58.86317986323425
卷上,-58.86317986323425
太后,-58.86317986323425
禀,-58.86317986323425
小心眼,-58.86317986323425
绝无,-58.86317986323425
三思,-58.86317986323425
关键点,-58.86317986323425
匍匐前进,-58.86317986323425
现种,-58.86317986323425
人民大学,-58.86317986323425
海淀,-58.86317986323425
麦子,-58.86317986323425
彼此,-58.86317986323425
闭店,-58.86317986323425
07,-58.86317986323425
黄庄用,-58.86317986323425
现烙,-58.86317986323425
稀粥,-58.86317986323425
臭味儿,-58.86317986323425
管够,-58.86317986323425
贵且,-58.86317986323425
夜里,-58.86317986323425
疼醒,-58.86317986323425
下本,-58.86317986323425
尾,-58.86317986323425
从头,-58.86317986323425
一百块,-58.86317986323425
不咸不淡,-58.86317986323425
算账,-58.86317986323425
差管,-58.86317986323425
浅,-58.86317986323425
肥肥的,-58.86317986323425
肘花,-58.86317986323425
几小块,-58.86317986323425
肠胃,-58.86317986323425
来讲,-58.86317986323425
石籽,-58.86317986323425
米里,-58.86317986323425
关张,-58.86317986323425
动物园,-58.86317986323425
长毛,-58.86317986323425
上帝,-58.86317986323425
上放,-58.86317986323425
楼道,-58.86317986323425
绿色蔬菜,-58.86317986323425
商品名称,-58.86317986323425
重来,-58.86317986323425
铂,-58.86317986323425
熬,-58.86317986323425
烫面,-58.86317986323425
腥气,-58.86317986323425
塑料片,-58.86317986323425
瘤子,-58.86317986323425
我来,-58.86317986323425
菜切,-58.86317986323425
两星,-58.86317986323425
咳咳,-58.86317986323425
星给,-58.86317986323425
出京酱,-58.86317986323425
中等,-58.86317986323425
化工原料,-58.86317986323425
那股,-58.86317986323425
刺鼻,-58.86317986323425
办公桌,-58.86317986323425
介绍,-58.86317986323425
一颗颗,-58.86317986323425
酱放得,-58.86317986323425
退还,-58.86317986323425
丫跟审,-58.86317986323425
烤糊,-58.86317986323425
阳台,-58.86317986323425
没点餐,-58.86317986323425
龌龊,-58.86317986323425
停止,-58.86317986323425
办事效率,-58.86317986323425
胃痛,-58.86317986323425
减买,-58.86317986323425
皮肉,-58.86317986323425
堪,-58.86317986323425
圆葱,-58.86317986323425
粗粗,-58.86317986323425
塑胶,-58.86317986323425
132,-58.86317986323425
‾,-58.86317986323425
ㅎ,-58.86317986323425
꒫,-58.86317986323425
᷄,-58.86317986323425
‸,-58.86317986323425
᷅,-58.86317986323425
tmd,-58.86317986323425
迟来,-58.86317986323425
有误,-58.86317986323425
量略少,-58.86317986323425
月份,-58.86317986323425
僵尸,-58.86317986323425
2014,-58.86317986323425
反问,-58.86317986323425
我留,-58.86317986323425
休息日,-58.86317986323425
那天,-58.86317986323425
破产,-58.86317986323425
校门口,-58.86317986323425
好懒,-58.86317986323425
飞虫,-58.86317986323425
放酱,-58.86317986323425
猪瘦肉,-58.86317986323425
百分百,-58.86317986323425
素食主义者,-58.86317986323425
熟太过,-58.86317986323425
明朗,-58.86317986323425
人为,-58.86317986323425
没吃出,-58.86317986323425
单刷,-58.86317986323425
肥是,-58.86317986323425
完牙,-58.86317986323425
订晚,-58.86317986323425
半定餐,-58.86317986323425
再凉,-58.86317986323425
哭昏,-58.86317986323425
来电,-58.86317986323425
聊天,-58.86317986323425
梦游,-58.86317986323425
人话,-58.86317986323425
附带,-58.86317986323425
风格,-58.86317986323425
韧劲,-58.86317986323425
餐巾,-58.86317986323425
层次,-58.86317986323425
且慢,-58.86317986323425
乘以,-58.86317986323425
按错,-58.86317986323425
光有,-58.86317986323425
情怀,-58.86317986323425
摆明,-58.86317986323425
胡乱,-58.86317986323425
各类,-58.86317986323425
编造,-58.86317986323425
两倍,-58.86317986323425
周,-58.86317986323425
菜太腻,-58.86317986323425
神奇,-58.86317986323425
多放,-58.86317986323425
默默,-58.86317986323425
吃生,-58.86317986323425
运送,-58.86317986323425
京香,-58.86317986323425
吉尼斯世界纪录,-58.86317986323425
130,-58.86317986323425
餐员们,-58.86317986323425
劵,-58.86317986323425
代金,-58.86317986323425
不刷酱,-58.86317986323425
甜口,-58.86317986323425
巨给力,-58.86317986323425
发臭,-58.86317986323425
照样,-58.86317986323425
X,-58.86317986323425
会点,-58.86317986323425
皮带,-58.86317986323425
真厚,-58.86317986323425
西,-58.86317986323425
少爷,-58.86317986323425
皮太硬,-58.86317986323425
纸质,-58.86317986323425
慢成,-58.86317986323425
没往,-58.86317986323425
杀猪,-58.86317986323425
落单,-58.86317986323425
区域,-58.86317986323425
远能,-58.86317986323425
补助,-58.86317986323425
联合,-58.86317986323425
回民,-58.86317986323425
扮饭,-58.86317986323425
穿越,-58.86317986323425
个点,-58.86317986323425
喉,-58.86317986323425
元餐,-58.86317986323425
落,-58.86317986323425
好容易,-58.86317986323425
324,-58.86317986323425
跟个,-58.86317986323425
娘们,-58.86317986323425
大老爷们儿,-58.86317986323425
600,-58.86317986323425
大分,-58.86317986323425
来到,-58.86317986323425
概念,-58.86317986323425
订多早,-58.86317986323425
出于,-58.86317986323425
好奇,-58.86317986323425
抽掉,-58.86317986323425
权益,-58.86317986323425
单免,-58.86317986323425
保护,-58.86317986323425
发红,-58.86317986323425
五六个,-58.86317986323425
晦气,-58.86317986323425
电话费,-58.86317986323425
倆,-58.86317986323425
舍友,-58.86317986323425
20min,-58.86317986323425
口碑,-58.86317986323425
妹妹,-58.86317986323425
弟弟,-58.86317986323425
望洋兴叹,-58.86317986323425
欢迎,-58.86317986323425
吃小份,-58.86317986323425
明说,-58.86317986323425
抓紧时间,-58.86317986323425
长卷,-58.86317986323425
糟烂,-58.86317986323425
顺序,-58.86317986323425
最早,-58.86317986323425
一两个,-58.86317986323425
睡醒,-58.86317986323425
午觉,-58.86317986323425
行么,-58.86317986323425
不理,-58.86317986323425
几百遍,-58.86317986323425
恩劣,-58.86317986323425
服务水平,-58.86317986323425
杀,-58.86317986323425
淌,-58.86317986323425
能算,-58.86317986323425
八块,-58.86317986323425
小混混,-58.86317986323425
多顶,-58.86317986323425
家坑,-58.86317986323425
卖东西,-58.86317986323425
小時,-58.86317986323425
肉糙,-58.86317986323425
兩個,-58.86317986323425
没完没了,-58.86317986323425
高价,-58.86317986323425
前面,-58.86317986323425
猜来,-58.86317986323425
标题,-58.86317986323425
瓷器活,-58.86317986323425
派来,-58.86317986323425
金刚钻,-58.86317986323425
素养,-58.86317986323425
关心,-58.86317986323425
别揽,-58.86317986323425
搞好,-58.86317986323425
百洁丝,-58.86317986323425
吹捧,-58.86317986323425
压破,-58.86317986323425
皮厚馅少,-58.86317986323425
敢不敢,-58.86317986323425
受够了,-58.86317986323425
马丹,-58.86317986323425
丫快,-58.86317986323425
难熬,-58.86317986323425
素卷,-58.86317986323425
太稀,-58.86317986323425
手术,-58.86317986323425
又定,-58.86317986323425
四五十,-58.86317986323425
比你早,-58.86317986323425
妈慢,-58.86317986323425
误会,-58.86317986323425
黏牙,-58.86317986323425
瞎子,-58.86317986323425
拉低,-58.86317986323425
后台,-58.86317986323425
按键,-58.86317986323425
太衰,-58.86317986323425
餐员太无语,-58.86317986323425
前下,-58.86317986323425
一不小心,-58.86317986323425
蛮横,-58.86317986323425
说慢,-58.86317986323425
快送,-58.86317986323425
一万只,-58.86317986323425
奔过,-58.86317986323425
梯到,-58.86317986323425
风风火火,-58.86317986323425
看好,-58.86317986323425
严谨,-58.86317986323425
力气,-58.86317986323425
卷到,-58.86317986323425
好烦,-58.86317986323425
晚归,-58.86317986323425
心态,-58.86317986323425
辣菜,-58.86317986323425
ε,-58.86317986323425
刚出,-58.86317986323425
值班人员,-58.86317986323425
后小提,-58.86317986323425
好怕,-58.86317986323425
费用,-58.86317986323425
这餐,-58.86317986323425
场面,-58.86317986323425
像翔,-58.86317986323425
豆牙,-58.86317986323425
不太香,-58.86317986323425
備,-58.86317986323425
註,-58.86317986323425
卷快,-58.86317986323425
算少,-58.86317986323425
困難,-58.86317986323425
推薦,-58.86317986323425
後,-58.86317986323425
建議,-58.86317986323425
太好,-58.86317986323425
別送,-58.86317986323425
服務,-58.86317986323425
雞腿,-58.86317986323425
店裡面,-58.86317986323425
沒什麼,-58.86317986323425
好腻,-58.86317986323425
退成,-58.86317986323425
咱忍,-58.86317986323425
劳资,-58.86317986323425
猪皮,-58.86317986323425
好肥,-58.86317986323425
柿子椒,-58.86317986323425
13241080757,-58.86317986323425
餐员路,-58.86317986323425
称赞,-58.86317986323425
人来,-58.86317986323425
快成,-58.86317986323425
帮助,-58.86317986323425
美食家,-58.86317986323425
小袋装,-58.86317986323425
别太腻,-58.86317986323425
酸楚,-58.86317986323425
工艺,-58.86317986323425
解腻,-58.86317986323425
一场,-58.86317986323425
输赢,-58.86317986323425
by,-58.86317986323425
宇卷,-58.86317986323425
全靠,-58.86317986323425
比合利屋,-58.86317986323425
一百倍,-58.86317986323425
推迟,-58.86317986323425
油漏,-58.86317986323425
渣滓,-58.86317986323425
说定,-58.86317986323425
负面,-58.86317986323425
正面,-58.86317986323425
塞到,-58.86317986323425
鸡骨头,-58.86317986323425
推诿,-58.86317986323425
诚信度,-58.86317986323425
相互,-58.86317986323425
看餐,-58.86317986323425
嫩嫩的,-58.86317986323425
混为一谈,-58.86317986323425
说不出,-58.86317986323425
这一,-58.86317986323425
一问,-58.86317986323425
泥块,-58.86317986323425
迷你,-58.86317986323425
春饼,-58.86317986323425
打到,-58.86317986323425
兽,-58.86317986323425
包到,-58.86317986323425
街上,-58.86317986323425
一两块,-58.86317986323425
需大份,-58.86317986323425
鸡毛,-58.86317986323425
太深,-58.86317986323425
价格比,-58.86317986323425
才定,-58.86317986323425
太糟,-58.86317986323425
规矩,-58.86317986323425
144,-58.86317986323425
直愣愣,-58.86317986323425
站,-58.86317986323425
恒温,-58.86317986323425
堆,-58.86317986323425
142,-58.86317986323425
湿漉漉,-58.86317986323425
原始人,-58.86317986323425
犯,-58.86317986323425
粒冷,-58.86317986323425
冷下来,-58.86317986323425
直,-58.86317986323425
往下掉,-58.86317986323425
后开,-58.86317986323425
油味,-58.86317986323425
□,-58.86317986323425
焯,-58.86317986323425
竞争力,-58.86317986323425
逐步,-58.86317986323425
备用,-58.86317986323425
啧啧,-58.86317986323425
起送费,-58.86317986323425
起送价,-58.86317986323425
赶脚,-58.86317986323425
太入,-58.86317986323425
打个招呼,-58.86317986323425
减到,-58.86317986323425
坏坏,-58.86317986323425
蜜酱,-58.86317986323425
九寸,-58.86317986323425
PIZAZ,-58.86317986323425
水钱,-58.86317986323425
拨通,-58.86317986323425
总定,-58.86317986323425
好几样,-58.86317986323425
进驻,-58.86317986323425
灵气,-58.86317986323425
没人要,-58.86317986323425
彭伟,-58.86317986323425
按钮,-58.86317986323425
天机,-58.86317986323425
智障,-58.86317986323425
嫁给,-58.86317986323425
退才,-58.86317986323425
饭有,-58.86317986323425
腐味肉,-58.86317986323425
jb,-58.86317986323425
调头,-58.86317986323425
封杀,-58.86317986323425
871,-58.86317986323425
脂肪,-58.86317986323425
烤鸡,-58.86317986323425
骨棒,-58.86317986323425
光秃,-58.86317986323425
太熟,-58.86317986323425
蛙里,-58.86317986323425
饭粒,-58.86317986323425
一拔,-58.86317986323425
葱爆,-58.86317986323425
进盆里,-58.86317986323425
像面,-58.86317986323425
丝里,-58.86317986323425
上天,-58.86317986323425
四小片,-58.86317986323425
春节,-58.86317986323425
时写,-58.86317986323425
粉太淡,-58.86317986323425
只来,-58.86317986323425
硬邦邦的,-58.86317986323425
套装,-58.86317986323425
几圈,-58.86317986323425
转悠,-58.86317986323425
应当,-58.86317986323425
中文,-58.86317986323425
双差评,-58.86317986323425
有毒,-58.86317986323425
枣茶,-58.86317986323425
不熟会,-58.86317986323425
一过,-58.86317986323425
套配,-58.86317986323425
真怒,-58.86317986323425
所踪,-58.86317986323425
忙线,-58.86317986323425
陪送,-58.86317986323425
四十五分钟,-58.86317986323425
说凉,-58.86317986323425
今早,-58.86317986323425
极难,-58.86317986323425
使劲,-58.86317986323425
破坏,-58.86317986323425
扁得,-58.86317986323425
好太多,-58.86317986323425
拉黑,-58.86317986323425
矛盾,-58.86317986323425
黄太吉加,-58.86317986323425
黄太吉纯,-58.86317986323425
屁用,-58.86317986323425
没拿管,-58.86317986323425
全压,-58.86317986323425
十几次,-58.86317986323425
不要脸,-58.86317986323425
奇差,-58.86317986323425
皇太吉太,-58.86317986323425
好几倍,-58.86317986323425
飙升,-58.86317986323425
仔细检查,-58.86317986323425
人工,-58.86317986323425
加微,-58.86317986323425
加微信,-58.86317986323425
信后,-58.86317986323425
转接,-58.86317986323425
总得来说,-58.86317986323425
完烧,-58.86317986323425
泡沫,-58.86317986323425
漂着,-58.86317986323425
试过,-58.86317986323425
擦拭,-58.86317986323425
耽搁,-58.86317986323425
深色,-58.86317986323425
流出,-58.86317986323425
配合,-58.86317986323425
大大小小,-58.86317986323425
周围,-58.86317986323425
伴着,-58.86317986323425
快当,-58.86317986323425
长长,-58.86317986323425
原,-58.86317986323425
卖外,-58.86317986323425
疲塌,-58.86317986323425
该店,-58.86317986323425
太忙慢,-58.86317986323425
截单,-58.86317986323425
人间蒸发,-58.86317986323425
摊儿,-58.86317986323425
上加,-58.86317986323425
粉冲,-58.86317986323425
足足有,-58.86317986323425
袋中,-58.86317986323425
开口,-58.86317986323425
朝下,-58.86317986323425
毛呢,-58.86317986323425
报价,-58.86317986323425
成果,-58.86317986323425
吃放点,-58.86317986323425
生抽,-58.86317986323425
没选到,-58.86317986323425
银子,-58.86317986323425
一个班,-58.86317986323425
果子,-58.86317986323425
气急败坏,-58.86317986323425
不杂,-58.86317986323425
挑食,-58.86317986323425
七八分钟,-58.86317986323425
以内,-58.86317986323425
餐量,-58.86317986323425
@,-58.86317986323425
时少,-58.86317986323425
想吐槽,-58.86317986323425
杳无音讯,-58.86317986323425
楼上楼下,-58.86317986323425
理论,-58.86317986323425
好几趟,-58.86317986323425
半死,-58.86317986323425
糊满,-58.86317986323425
干辣,-58.86317986323425
门牌号,-58.86317986323425
门禁,-58.86317986323425
挤成,-58.86317986323425
配着,-58.86317986323425
稍辣,-58.86317986323425
告,-58.86317986323425
摊加,-58.86317986323425
期待值,-58.86317986323425
包辣条,-58.86317986323425
脚,-58.86317986323425
没带餐,-58.86317986323425
老婆,-58.86317986323425
气炸,-58.86317986323425
水果盘,-58.86317986323425
缘尽,-58.86317986323425
一个双,-58.86317986323425
菇,-58.86317986323425
保鲜,-58.86317986323425
成泡,-58.86317986323425
不太差,-58.86317986323425
给切,-58.86317986323425
131,-58.86317986323425
定晚,-58.86317986323425
塑料杯,-58.86317986323425
订是,-58.86317986323425
没汽,-58.86317986323425
撒上,-58.86317986323425
加个,-58.86317986323425
上留,-58.86317986323425
但少,-58.86317986323425
另类,-58.86317986323425
灾难,-58.86317986323425
偏油,-58.86317986323425
忧伤,-58.86317986323425
甜到,-58.86317986323425
气儿,-58.86317986323425
自提,-58.86317986323425
碗侧,-58.86317986323425
三单,-58.86317986323425
他人,-58.86317986323425
下别,-58.86317986323425
越野,-58.86317986323425
飙车,-58.86317986323425
放凉,-58.86317986323425
都匀,-58.86317986323425
固体,-58.86317986323425
一边,-58.86317986323425
划破,-58.86317986323425
辣着,-58.86317986323425
放屁,-58.86317986323425
亮点,-58.86317986323425
真苦,-58.86317986323425
红枣,-58.86317986323425
烤羊肉串,-58.86317986323425
多度,-58.86317986323425
叹为观止,-58.86317986323425
重复,-58.86317986323425
315,-58.86317986323425
勾结,-58.86317986323425
诈骗,-58.86317986323425
加不起,-58.86317986323425
烂泥,-58.86317986323425
订上,-58.86317986323425
上架,-58.86317986323425
分种,-58.86317986323425
七点钟,-58.86317986323425
总结,-58.86317986323425
下属,-58.86317986323425
倒入,-58.86317986323425
东直门,-58.86317986323425
厨,-58.86317986323425
呆,-58.86317986323425
里定,-58.86317986323425
吞咽,-58.86317986323425
美好记忆,-58.86317986323425
硬地,-58.86317986323425
值钱,-58.86317986323425
没少放,-58.86317986323425
油饼,-58.86317986323425
尖,-58.86317986323425
园区,-58.86317986323425
员不进,-58.86317986323425
咸不酸,-58.86317986323425
一眼,-58.86317986323425
黄瓜皮,-58.86317986323425
更烂,-58.86317986323425
新换,-58.86317986323425
剩点,-58.86317986323425
卖出去,-58.86317986323425
提倡,-58.86317986323425
大杂烩,-58.86317986323425
就化,-58.86317986323425
一小块,-58.86317986323425
乘二,-58.86317986323425
直观,-58.86317986323425
长宽,-58.86317986323425
十九块,-58.86317986323425
芥兰,-58.86317986323425
白灼,-58.86317986323425
电联,-58.86317986323425
详情,-58.86317986323425
宫爆,-58.86317986323425
败,-58.86317986323425
最想,-58.86317986323425
人辣死,-58.86317986323425
没吃头,-58.86317986323425
梨汁,-58.86317986323425
秋,-58.86317986323425
200ml,-58.86317986323425
迟迟,-58.86317986323425
茄丁,-58.86317986323425
出锅,-58.86317986323425
香酥鸡,-58.86317986323425
吃手,-58.86317986323425
现买,-58.86317986323425
赠品,-58.86317986323425
好过,-58.86317986323425
全托,-58.86317986323425
挨饿,-58.86317986323425
盐放太多,-58.86317986323425
太凉,-58.86317986323425
粮,-58.86317986323425
少少少,-58.86317986323425
上撒料,-58.86317986323425
熬出来,-58.86317986323425
本帮,-58.86317986323425
寡淡,-58.86317986323425
婴幼儿,-58.86317986323425
定量,-58.86317986323425
上海,-58.86317986323425
拜服,-58.86317986323425
蒸饭,-58.86317986323425
小而精,-58.86317986323425
成饼,-58.86317986323425
湯涼,-58.86317986323425
万年青,-58.86317986323425
吃翔,-58.86317986323425
凉点,-58.86317986323425
冷饭,-58.86317986323425
煮蛋,-58.86317986323425
三选,-58.86317986323425
用上,-58.86317986323425
烩面,-58.86317986323425
说餐,-58.86317986323425
东门,-58.86317986323425
蒸好,-58.86317986323425
道德,-58.86317986323425
一听,-58.86317986323425
我算,-58.86317986323425
一百米,-58.86317986323425
繁忙,-58.86317986323425
拨,-58.86317986323425
不道德,-58.86317986323425
单是,-58.86317986323425
事物,-58.86317986323425
带酱,-58.86317986323425
赢,-58.86317986323425
送要,-58.86317986323425
餐员问,-58.86317986323425
问人,-58.86317986323425
餐员闲,-58.86317986323425
补充,-58.86317986323425
好块,-58.86317986323425
元要,-58.86317986323425
忘放酱,-58.86317986323425
超多饭,-58.86317986323425
1r,-58.86317986323425
白菜心,-58.86317986323425
肚丝,-58.86317986323425
斤两,-58.86317986323425
骗银,-58.86317986323425
省心,-58.86317986323425
宗旨,-58.86317986323425
不省,-58.86317986323425
省力,-58.86317986323425
外买,-58.86317986323425
毫无,-58.86317986323425
汤横,-58.86317986323425
敢喝,-58.86317986323425
筷乐,-58.86317986323425
鸭汤,-58.86317986323425
那晚,-58.86317986323425
散发,-58.86317986323425
充当,-58.86317986323425
蒜蓉,-58.86317986323425
五十五,-58.86317986323425
羊棒,-58.86317986323425
级慢,-58.86317986323425
点来,-58.86317986323425
太省,-58.86317986323425
带鱼,-58.86317986323425
太惨,-58.86317986323425
腰子,-58.86317986323425
没刷酱,-58.86317986323425
丝切,-58.86317986323425
进行,-58.86317986323425
排粉,-58.86317986323425
／,-58.86317986323425
沾满,-58.86317986323425
放汤,-58.86317986323425
洒到,-58.86317986323425
袋底,-58.86317986323425
决,-58.86317986323425
不太像,-58.86317986323425
老汤,-58.86317986323425
捞饭,-58.86317986323425
女孩,-58.86317986323425
水呼里,-58.86317986323425
送出,-58.86317986323425
冲开,-58.86317986323425
香辛料,-58.86317986323425
蛋挞稀,-58.86317986323425
没烤,-58.86317986323425
听见,-58.86317986323425
126,-58.86317986323425
这定,-58.86317986323425
量力而行,-58.86317986323425
软掉,-58.86317986323425
点多到,-58.86317986323425
170,-58.86317986323425
法式,-58.86317986323425
分点,-58.86317986323425
先来后到,-58.86317986323425
附图,-58.86317986323425
附上,-58.86317986323425
多忙,-58.86317986323425
想干什么,-58.86317986323425
嘎巴,-58.86317986323425
食品卫生,-58.86317986323425
收着,-58.86317986323425
干开,-58.86317986323425
全撒所料,-58.86317986323425
成下,-58.86317986323425
目测,-58.86317986323425
缩小,-58.86317986323425
焦黄,-58.86317986323425
粒用,-58.86317986323425
伴酱,-58.86317986323425
看似,-58.86317986323425
条款,-58.86317986323425
果粒,-58.86317986323425
美汁源,-58.86317986323425
签个,-58.86317986323425
蛋挞凉,-58.86317986323425
有木有,-58.86317986323425
协议,-58.86317986323425
葱香,-58.86317986323425
段时间,-58.86317986323425
巨巨,-58.86317986323425
稍低,-58.86317986323425
饼干,-58.86317986323425
薯饼,-58.86317986323425
刚取,-58.86317986323425
最小,-58.86317986323425
额点,-58.86317986323425
口轻,-58.86317986323425
再到,-58.86317986323425
两把,-58.86317986323425
一万次,-58.86317986323425
忍去,-58.86317986323425
爱忍,-58.86317986323425
面太硬,-58.86317986323425
萧,-58.86317986323425
瓜子壳,-58.86317986323425
缠,-58.86317986323425
蓝色,-58.86317986323425
热得,-58.86317986323425
加水煮,-58.86317986323425
这样儿,-58.86317986323425
意,-58.86317986323425
减单,-58.86317986323425
凑单,-58.86317986323425
BBQ,-58.86317986323425
热带雨林,-58.86317986323425
02,-58.86317986323425
原谅,-58.86317986323425
要订,-58.86317986323425
电子,-58.86317986323425
62,-58.86317986323425
含饭,-58.86317986323425
新年快乐,-58.86317986323425
血丝,-58.86317986323425
大瓶雪,-58.86317986323425
瓶盖,-58.86317986323425
灌装,-58.86317986323425
中奖,-58.86317986323425
汤一看,-58.86317986323425
就加,-58.86317986323425
介么,-58.86317986323425
抑郁,-58.86317986323425
海在,-58.86317986323425
海陆,-58.86317986323425
满眼,-58.86317986323425
眼睁睁,-58.86317986323425
大门口,-58.86317986323425
四楼,-58.86317986323425
杯底,-58.86317986323425
差爆,-58.86317986323425
拿铁太,-58.86317986323425
双重,-58.86317986323425
刀叉,-58.86317986323425
杯奶,-58.86317986323425
or,-58.86317986323425
华夫饼,-58.86317986323425
吐司,-58.86317986323425
吃华夫,-58.86317986323425
猴子,-58.86317986323425
乌七八糟,-58.86317986323425
拿稳,-58.86317986323425
结过,-58.86317986323425
机灵,-58.86317986323425
点够,-58.86317986323425
精明,-58.86317986323425
祝你们,-58.86317986323425
分定,-58.86317986323425
歪,-58.86317986323425
滴滴答答,-58.86317986323425
亏得,-58.86317986323425
砸门,-58.86317986323425
不变,-58.86317986323425
我取,-58.86317986323425
汤要,-58.86317986323425
脏话,-58.86317986323425
海苔,-58.86317986323425
沙发,-58.86317986323425
微信,-58.86317986323425
红包,-58.86317986323425
排少,-58.86317986323425
焉,-58.86317986323425
丫有,-58.86317986323425
生生的,-58.86317986323425
不齐,-58.86317986323425
零五,-58.86317986323425
再不来,-58.86317986323425
鱼虾,-58.86317986323425
龙珠,-58.86317986323425
误,-58.86317986323425
还义,-58.86317986323425
言辞,-58.86317986323425
虚假,-58.86317986323425
加价,-58.86317986323425
我认,-58.86317986323425
忘装,-58.86317986323425
参与,-58.86317986323425
就值,-58.86317986323425
三十块,-58.86317986323425
而白,-58.86317986323425
没睡,-58.86317986323425
麻将,-58.86317986323425
菌类,-58.86317986323425
大大,-58.86317986323425
我忍,-58.86317986323425
一支,-58.86317986323425
中指,-58.86317986323425
