word,so-pmi
假期,-10.129206725947604
胖子,-10.129206725947604
年轻,-10.129206725947604
嫌饭,-10.129206725947604
晾,-10.129206725947604
越来,-10.129206725947604
掉牙,-10.129206725947604
醋放得,-10.129206725947604
针对,-10.129206725947604
评分,-10.129206725947604
海泰,-10.129206725947604
一通,-10.129206725947604
送太迟,-10.129206725947604
伎俩,-10.129206725947604
下方,-10.129206725947604
半罐,-10.129206725947604
大洋,-10.129206725947604
瞎扯,-10.129206725947604
干有,-10.129206725947604
小果,-10.129206725947604
有饭,-10.129206725947604
发现自己,-10.129206725947604
Orz,-10.129206725947604
太蠢,-10.129206725947604
适,-10.129206725947604
不该,-10.129206725947604
第三天,-10.129206725947604
前俩,-10.129206725947604
天会,-10.129206725947604
头骨,-10.129206725947604
辣口,-10.129206725947604
睡,-10.129206725947604
觉才,-10.129206725947604
豆丝,-10.129206725947604
这得,-10.129206725947604
多遍,-10.129206725947604
一整块,-10.129206725947604
零六,-10.129206725947604
磕个头,-10.129206725947604
单太多,-10.129206725947604
排除万难,-10.129206725947604
应为,-10.129206725947604
挺高,-10.129206725947604
两点钟,-10.129206725947604
面太辣,-10.129206725947604
脸变,-10.129206725947604
德福,-10.129206725947604
餐筷,-10.129206725947604
痛心疾首,-10.129206725947604
进店,-10.129206725947604
前途,-10.129206725947604
意淫,-10.129206725947604
黑社会,-10.129206725947604
难倒,-10.129206725947604
老大,-10.129206725947604
透过,-10.129206725947604
店商,-10.129206725947604
成个,-10.129206725947604
收银员,-10.129206725947604
小妹,-10.129206725947604
脸色,-10.129206725947604
129,-10.129206725947604
娘俩,-10.129206725947604
拿进,-10.129206725947604
饮,-10.129206725947604
试吃,-10.129206725947604
新品种,-10.129206725947604
差成,-10.129206725947604
打乱,-10.129206725947604
我连饭,-10.129206725947604
压坏,-10.129206725947604
整颗,-10.129206725947604
味送,-10.129206725947604
面泡,-10.129206725947604
点要,-10.129206725947604
砖头,-10.129206725947604
明码标价,-10.129206725947604
等你拿,-10.129206725947604
线呢,-10.129206725947604
三天,-10.129206725947604
太令,-10.129206725947604
文明用语,-10.129206725947604
le,-10.129206725947604
椅子,-10.129206725947604
撕错,-10.129206725947604
really,-10.129206725947604
i,-10.129206725947604
屁股,-10.129206725947604
ri,-10.129206725947604
我餐,-10.129206725947604
uzi,-10.129206725947604
饭时,-10.129206725947604
呀呀,-10.129206725947604
菜汁,-10.129206725947604
这晚,-10.129206725947604
土豆块,-10.129206725947604
没切,-10.129206725947604
小片,-10.129206725947604
员能,-10.129206725947604
配给,-10.129206725947604
郁闷死,-10.129206725947604
爷,-10.129206725947604
13051325039,-10.129206725947604
手机号码,-10.129206725947604
打翻,-10.129206725947604
105,-10.129206725947604
下才,-10.129206725947604
好脾气,-10.129206725947604
磨,-10.129206725947604
炒河,-10.129206725947604
粉加,-10.129206725947604
狂晕,-10.129206725947604
我无语,-10.129206725947604
说辞,-10.129206725947604
段路,-10.129206725947604
敷衍搪塞,-10.129206725947604
只接,-10.129206725947604
辣条,-10.129206725947604
路口,-10.129206725947604
抽筋,-10.129206725947604
停电,-10.129206725947604
压出来,-10.129206725947604
250ml,-10.129206725947604
软装,-10.129206725947604
多彩,-10.129206725947604
没汤,-10.129206725947604
有事,-10.129206725947604
127,-10.129206725947604
守功,-10.129206725947604
易,-10.129206725947604
融了,-10.129206725947604
软包,-10.129206725947604
饭放,-10.129206725947604
管到,-10.129206725947604
精到,-10.129206725947604
摧,-10.129206725947604
坑伤,-10.129206725947604
餐员连路,-10.129206725947604
太不上,-10.129206725947604
快要,-10.129206725947604
面成,-10.129206725947604
几步,-10.129206725947604
北科大,-10.129206725947604
如实,-10.129206725947604
面油,-10.129206725947604
二十点,-10.129206725947604
名正言顺,-10.129206725947604
临,-10.129206725947604
tn,-10.129206725947604
全部打,-10.129206725947604
高点,-10.129206725947604
98,-10.129206725947604
一个样,-10.129206725947604
再差,-10.129206725947604
科大,-10.129206725947604
形同虚设,-10.129206725947604
或许,-10.129206725947604
碎料,-10.129206725947604
别搞,-10.129206725947604
妄,-10.129206725947604
面泡糊,-10.129206725947604
死差,-10.129206725947604
改革,-10.129206725947604
手紧,-10.129206725947604
配汤略,-10.129206725947604
河粉量,-10.129206725947604
胡说八道,-10.129206725947604
较大,-10.129206725947604
这顿,-10.129206725947604
物证,-10.129206725947604
菜进,-10.129206725947604
勺碎,-10.129206725947604
保留,-10.129206725947604
嗓子眼,-10.129206725947604
坚硬,-10.129206725947604
太扯,-10.129206725947604
赶快,-10.129206725947604
压根儿,-10.129206725947604
下限,-10.129206725947604
点钟,-10.129206725947604
早送,-10.129206725947604
ps,-10.129206725947604
预估,-10.129206725947604
未免,-10.129206725947604
分是,-10.129206725947604
梦,-10.129206725947604
睡着,-10.129206725947604
识别,-10.129206725947604
乌鸡汤,-10.129206725947604
这马,-10.129206725947604
恶死,-10.129206725947604
不容,-10.129206725947604
暂不说,-10.129206725947604
饭价,-10.129206725947604
随,-10.129206725947604
这算,-10.129206725947604
肠漏,-10.129206725947604
点小渝府,-10.129206725947604
咸不辣,-10.129206725947604
迅捷,-10.129206725947604
因此,-10.129206725947604
无故,-10.129206725947604
特硬,-10.129206725947604
硬结,-10.129206725947604
伙计,-10.129206725947604
别买,-10.129206725947604
纯属,-10.129206725947604
s,-10.129206725947604
毛钱,-10.129206725947604
三趟,-10.129206725947604
快变,-10.129206725947604
别减,-10.129206725947604
回减,-10.129206725947604
油流,-10.129206725947604
肚里,-10.129206725947604
没辙,-10.129206725947604
生生,-10.129206725947604
那换,-10.129206725947604
我怕,-10.129206725947604
猪骨,-10.129206725947604
马嘴,-10.129206725947604
驴头,-10.129206725947604
再者,-10.129206725947604
催着,-10.129206725947604
进不去,-10.129206725947604
PS,-10.129206725947604
136,-10.129206725947604
较晚,-10.129206725947604
1000,-10.129206725947604
监管,-10.129206725947604
多米,-10.129206725947604
奸商,-10.129206725947604
偏长,-10.129206725947604
卤香,-10.129206725947604
三四遍,-10.129206725947604
吸收,-10.129206725947604
难以忍受,-10.129206725947604
人太,-10.129206725947604
霸道,-10.129206725947604
吼起来,-10.129206725947604
送递,-10.129206725947604
蹄子,-10.129206725947604
人收,-10.129206725947604
蒜台,-10.129206725947604
二三十,-10.129206725947604
巨坑,-10.129206725947604
招都,-10.129206725947604
文字,-10.129206725947604
下得,-10.129206725947604
汤太难,-10.129206725947604
气味,-10.129206725947604
歉,-10.129206725947604
道个,-10.129206725947604
豆泡,-10.129206725947604
送早,-10.129206725947604
成坨,-10.129206725947604
操守,-10.129206725947604
此生,-10.129206725947604
粉硬,-10.129206725947604
黄了,-10.129206725947604
來,-10.129206725947604
已經,-10.129206725947604
「,-10.129206725947604
一樣,-10.129206725947604
斷,-10.129206725947604
粉送,-10.129206725947604
装着,-10.129206725947604
在外,-10.129206725947604
鸭脚,-10.129206725947604
粉里,-10.129206725947604
眉毛,-10.129206725947604
长些,-10.129206725947604
快坏,-10.129206725947604
桂林,-10.129206725947604
正如,-10.129206725947604
酸笋,-10.129206725947604
擅自,-10.129206725947604
碗装,-10.129206725947604
真忍,-10.129206725947604
太臭,-10.129206725947604
位,-10.129206725947604
一万年,-10.129206725947604
铁定,-10.129206725947604
砣,-10.129206725947604
四十下,-10.129206725947604
心疼,-10.129206725947604
满头大汗,-10.129206725947604
螺号,-10.129206725947604
单说,-10.129206725947604
连双,-10.129206725947604
几元,-10.129206725947604
羊肉汤,-10.129206725947604
羊血要,-10.129206725947604
羊汤,-10.129206725947604
顾客,-9.97720363250256
补送,-9.977203632502558
再也不会,-9.977203632502558
宫爆鸡丁,-9.959281724505301
上当,-9.959281724505301
平时,-9.959281724505294
剩,-9.936561648005215
再也,-9.906814304611162
道歉,-9.807278631060251
番茄,-9.80727863106025
意思,-9.807278631060248
路边,-9.807278631060248
后来,-9.807278631060246
剩饭,-9.807278631060244
做好,-9.714169226668771
两趟,-9.71416922666877
果断,-9.71416922666877
是因为,-9.71416922666877
四季豆,-9.71416922666877
29,-9.71416922666877
当时,-9.71416922666877
品味,-9.71416922666877
上来,-9.71416922666877
几根,-9.71416922666877
点半才,-9.71416922666877
火腿,-9.71416922666877
鱼块,-9.71416922666877
去年,-9.714169226668767
退钱,-9.714169226668767
期望,-9.714169226668767
绝不,-9.714169226668767
顿饭,-9.714169226668767
鬼,-9.714169226668767
意面,-9.714169226668767
次次,-9.714169226668767
人点,-9.714169226668767
装到,-9.714169226668767
泡馍,-9.714169226668767
点儿,-9.714169226668766
一点半,-9.714169226668766
肉末,-9.714169226668764
另,-9.714169226668764
散,-9.714169226668764
几口,-9.714169226668764
夹生,-9.714169226668764
吃饭,-9.714169226668764
四十多分钟,-9.714169226668764
有史以来,-9.714169226668764
弄错,-9.714169226668764
扁豆,-9.714169226668764
当天,-9.714169226668764
好歹,-9.714169226668764
悲剧,-9.714169226668762
口,-9.714169226668762
喽,-9.714169226668762
抱,-9.714169226668762
变,-9.714169226668762
忒,-9.714169226668762
做生意,-9.714169226668762
桔梗,-9.714169226668762
种类,-9.71416922666876
恶劣,-9.71416922666876
漏送,-9.71416922666876
小伙伴,-9.71416922666876
根粉,-9.71416922666876
扔,-9.588638344584911
除了,-9.55805002475148
先,-9.544244225226459
产品质量,-9.544244225226457
送给,-9.544244225226457
杂面,-9.544244225226457
配餐,-9.544244225226457
餐品,-9.544244225226457
馅料,-9.544244225226457
不但,-9.544244225226457
菜花,-9.544244225226457
卖相,-9.544244225226457
过长,-9.544244225226457
仨,-9.544244225226457
彻底,-9.544244225226457
看不到,-9.544244225226457
卖盐,-9.544244225226457
三分之一,-9.544244225226457
加盐,-9.544244225226457
粘成,-9.544244225226457
面坨,-9.544244225226457
说不过去,-9.544244225226457
四喜,-9.544244225226457
冬天,-9.544244225226455
菠萝,-9.544244225226455
圈,-9.544244225226455
享受,-9.544244225226455
卤蛋,-9.544244225226455
一品,-9.544244225226455
太过分,-9.544244225226455
小伙子,-9.544244225226455
好看,-9.544244225226455
可想而知,-9.544244225226455
呗,-9.544244225226455
真服了,-9.544244225226455
印象,-9.544244225226455
拒收,-9.544244225226455
半杯,-9.544244225226455
47,-9.544244225226455
内容,-9.544244225226453
7,-9.544244225226453
三遍,-9.544244225226453
透,-9.544244225226453
原因,-9.544244225226453
手里,-9.544244225226453
由于,-9.544244225226453
太太,-9.544244225226453
麻辣烫,-9.544244225226453
疼,-9.544244225226453
生气,-9.544244225226453
实物,-9.544244225226453
鸭,-9.544244225226453
不辣,-9.544244225226452
第一天,-9.544244225226452
肯德基,-9.544244225226452
原价,-9.544244225226452
餐馆,-9.544244225226452
饺子皮,-9.544244225226452
黑,-9.544244225226452
凑,-9.544244225226452
黄,-9.544244225226452
一分钟,-9.544244225226452
送单,-9.544244225226452
故意,-9.544244225226452
关系,-9.544244225226452
差到,-9.544244225226452
他妈的,-9.544244225226452
还慢,-9.544244225226452
不起,-9.544244225226452
流,-9.544244225226452
接听,-9.544244225226452
爬楼梯,-9.54424422522645
烤鸭,-9.54424422522645
部分,-9.54424422522645
五道口,-9.54424422522645
不敢恭维,-9.54424422522645
还特,-9.54424422522645
条,-9.54424422522645
恩,-9.54424422522645
三,-9.54424422522645
过期,-9.54424422522645
三份,-9.54424422522645
不再,-9.54424422522645
真想,-9.54424422522645
不香,-9.54424422522645
就餐,-9.54424422522645
好久没,-9.54424422522645
实话实说,-9.54424422522645
房间,-9.544244225226448
售后,-9.544244225226448
周末,-9.544244225226448
太远,-9.544244225226448
很难,-9.544244225226448
决定,-9.544244225226448
支付宝,-9.544244225226448
产品,-9.544244225226448
屁,-9.544244225226448
58,-9.544244225226448
骗子,-9.544244225226448
所谓,-9.544244225226448
接线员,-9.544244225226448
再次,-9.45113482083497
熟,-9.451134820834968
体验,-9.433212912837714
底,-9.392241131781406
没人接,-9.392241131781404
难道,-9.392241131781402
不说,-9.392241131781402
第一,-9.392241131781402
第二天,-9.3922411317814
米,-9.392241131781399
酥,-9.374319223784138
垃圾,-9.351599147284057
素质,-9.351599147284057
服,-9.321851803890002
差不多,-9.299131727389927
掉,-9.299131727389923
凉面,-9.299131727389922
并且,-9.299131727389922
18,-9.24023803833635
少送,-9.22231613033909
照片,-9.129206725947615
路上,-9.129206725947615
家门,-9.129206725947613
鸭头,-9.129206725947613
饭太少,-9.129206725947613
大满贯,-9.129206725947613
高兴,-9.129206725947613
特别感谢,-9.129206725947613
挺大,-9.129206725947613
同时,-9.129206725947613
道菜,-9.129206725947613
发酸,-9.129206725947613
过瘾,-9.129206725947613
亲自,-9.129206725947613
网络,-9.129206725947613
起码,-9.129206725947613
人大,-9.129206725947613
撑死,-9.129206725947613
算是,-9.129206725947613
十五分钟,-9.129206725947613
认路,-9.129206725947613
加班,-9.129206725947613
能量,-9.129206725947613
北方,-9.129206725947613
偏,-9.129206725947613
nice,-9.129206725947613
炒鸡蛋,-9.129206725947613
加辣,-9.129206725947613
各,-9.129206725947613
标价,-9.129206725947613
不太熟,-9.129206725947613
加多宝,-9.129206725947613
然而,-9.129206725947613
瘦,-9.129206725947613
不是太好,-9.129206725947613
阿,-9.129206725947613
找不着,-9.129206725947613
第三,-9.129206725947613
咬,-9.129206725947613
立减,-9.129206725947613
补上,-9.129206725947613
家门口,-9.129206725947613
肉肉,-9.129206725947613
一站,-9.129206725947613
留,-9.129206725947613
做出,-9.129206725947613
盐味,-9.129206725947613
范围,-9.129206725947613
叮嘱,-9.129206725947613
香辣,-9.129206725947613
土豆粉,-9.129206725947613
宿舍,-9.129206725947613
烧烤,-9.129206725947613
哼,-9.129206725947613
面饼,-9.129206725947613
屋里,-9.129206725947613
堂,-9.129206725947613
偏少,-9.129206725947613
赠,-9.129206725947613
尚可,-9.129206725947613
送费,-9.129206725947613
以往,-9.129206725947613
大差评,-9.129206725947613
前几次,-9.129206725947613
辣得,-9.129206725947613
常温,-9.129206725947613
坚决,-9.129206725947613
特么,-9.129206725947613
里脊,-9.129206725947613
看着办,-9.129206725947613
七元,-9.129206725947613
硬硬,-9.129206725947613
非常少,-9.129206725947613
答复,-9.129206725947613
霸王,-9.129206725947613
总共,-9.129206725947613
圆白菜,-9.129206725947613
煮熟,-9.129206725947613
肉菜,-9.129206725947613
没少,-9.129206725947613
想点,-9.129206725947613
喊,-9.129206725947613
等等,-9.129206725947613
真牛,-9.129206725947613
╯,-9.129206725947613
╰,-9.129206725947613
说会,-9.129206725947613
二,-9.129206725947613
没拿到,-9.129206725947613
点多定,-9.129206725947613
拨打,-9.129206725947613
下午茶,-9.129206725947613
私自,-9.129206725947613
兜子,-9.129206725947613
外加,-9.129206725947613
推来推去,-9.129206725947613
两遍,-9.129206725947613
一长,-9.129206725947613
面疙瘩,-9.129206725947613
战斗机,-9.129206725947613
款,-9.129206725947613
这辈子,-9.129206725947613
害得,-9.129206725947613
没洗,-9.129206725947613
西兰花,-9.129206725947613
材料,-9.129206725947613
菜饭,-9.129206725947613
意大利,-9.129206725947613
那么回事,-9.129206725947613
70,-9.129206725947613
漏单,-9.129206725947613
本想,-9.129206725947613
白饭,-9.129206725947613
好久好久,-9.129206725947613
催才,-9.129206725947613
囧,-9.129206725947613
有机,-9.129206725947613
浆糊,-9.129206725947613
主菜,-9.129206725947613
都化,-9.129206725947613
胗,-9.129206725947613
愤怒,-9.129206725947613
凭,-9.129206725947613
大骗子,-9.129206725947613
业务,-9.129206725947613
报销,-9.129206725947613
飯,-9.129206725947613
完胃,-9.129206725947613
堵车,-9.129206725947613
及其,-9.129206725947613
奇慢,-9.129206725947613
馍,-9.129206725947613
面都成,-9.129206725947613
白米饭,-9.129206725947613
好极,-9.129206725947611
大雾,-9.129206725947611
表现,-9.129206725947611
六楼,-9.129206725947611
女友,-9.129206725947611
真快,-9.129206725947611
必点,-9.129206725947611
大杯,-9.129206725947611
老点,-9.129206725947611
四次,-9.129206725947611
谢,-9.129206725947611
友情,-9.129206725947611
她们,-9.129206725947611
小伙儿,-9.129206725947611
饮品,-9.129206725947611
有效率,-9.129206725947611
饶,-9.129206725947611
珍珠奶茶,-9.129206725947611
宝宝,-9.129206725947611
吓死,-9.129206725947611
v,-9.129206725947611
不太够,-9.129206725947611
用手,-9.129206725947611
日子,-9.129206725947611
几颗,-9.129206725947611
保持,-9.129206725947611
飞速,-9.129206725947611
以上,-9.129206725947611
大大的,-9.129206725947611
参合,-9.129206725947611
偏硬,-9.129206725947611
离得,-9.129206725947611
速冲,-9.129206725947611
棒呆,-9.129206725947611
煎成,-9.129206725947611
不慢,-9.129206725947611
帅气,-9.129206725947611
大过年,-9.129206725947611
较长,-9.129206725947611
需,-9.129206725947611
寒冬,-9.129206725947611
送个,-9.129206725947611
定过,-9.129206725947611
严寒,-9.129206725947611
一万个,-9.129206725947611
佳,-9.129206725947611
好香,-9.129206725947611
APP,-9.129206725947611
单位,-9.129206725947611
推广,-9.129206725947611
面和汤,-9.129206725947611
只用,-9.129206725947611
行程,-9.129206725947611
满星,-9.129206725947611
急,-9.129206725947611
松软,-9.129206725947611
指,-9.129206725947611
一向,-9.129206725947611
一百个,-9.129206725947611
﹏,-9.129206725947611
有待,-9.129206725947611
精美,-9.129206725947611
家常,-9.129206725947611
香油,-9.129206725947611
组合,-9.129206725947611
环保,-9.129206725947611
→,-9.129206725947611
查收,-9.129206725947611
追加,-9.129206725947611
很全,-9.129206725947611
淡淡的,-9.129206725947611
营养,-9.129206725947611
刚付,-9.129206725947611
吃凉,-9.129206725947611
❤,-9.129206725947611
味美,-9.129206725947611
太腥,-9.129206725947611
非常适合,-9.129206725947611
乌龙,-9.129206725947611
微贵,-9.129206725947611
加些,-9.129206725947611
赶时间,-9.129206725947611
拍照,-9.129206725947611
大老远,-9.129206725947611
领取,-9.129206725947611
大卷,-9.129206725947611
充足,-9.129206725947611
穿着,-9.129206725947611
淋湿,-9.129206725947611
电梯间,-9.129206725947611
更何况,-9.129206725947611
犹豫,-9.129206725947611
香甜,-9.129206725947611
活,-9.129206725947611
人生,-9.129206725947611
点半送,-9.129206725947611
#,-9.129206725947611
大饼,-9.129206725947611
宝贝,-9.129206725947611
不太值,-9.129206725947611
男人,-9.129206725947611
立马,-9.129206725947611
挺值,-9.129206725947611
正规,-9.129206725947611
裤子,-9.129206725947611
正在,-9.129206725947611
来时,-9.129206725947611
一百分,-9.129206725947611
牙口,-9.129206725947611
摊,-9.129206725947611
离开,-9.129206725947611
鱼香,-9.129206725947611
太薄,-9.129206725947611
舍不得,-9.129206725947611
这卷,-9.129206725947611
卧槽,-9.129206725947611
偏高,-9.129206725947611
再烂些,-9.129206725947611
中好,-9.129206725947611
六层,-9.129206725947611
不错呀,-9.129206725947611
饭点,-9.129206725947611
这一单,-9.129206725947611
火烧,-9.129206725947611
香脆,-9.129206725947611
过火,-9.129206725947611
温温的,-9.129206725947611
批萨,-9.129206725947611
美式,-9.129206725947611
焗,-9.129206725947611
过生日,-9.129206725947611
理念,-9.129206725947611
多天,-9.129206725947611
菜单,-9.129206725947611
详细,-9.129206725947611
风味,-9.129206725947611
小点心,-9.129206725947611
坚持下去,-9.129206725947611
汁儿,-9.129206725947611
扬州,-9.129206725947611
多要,-9.129206725947611
手工,-9.129206725947611
小时候,-9.129206725947611
友好,-9.129206725947611
太有,-9.129206725947611
尽职,-9.129206725947611
孩子,-9.129206725947611
个儿,-9.129206725947611
为何,-9.129206725947611
小牛肉,-9.129206725947611
躺,-9.129206725947611
使,-9.129206725947611
汤菜,-9.129206725947611
太度,-9.129206725947611
炒合菜,-9.129206725947611
花菜,-9.129206725947611
很爽,-9.129206725947611
排骨面,-9.129206725947611
购物,-9.129206725947611
三样,-9.129206725947611
爸妈,-9.129206725947611
换零钱,-9.129206725947611
一块钱,-9.129206725947611
做得好,-9.129206725947611
皇太极,-9.129206725947611
瞬间,-9.129206725947611
点卷,-9.129206725947611
拌素,-9.129206725947611
料理,-9.129206725947611
后面,-9.129206725947611
两片,-9.129206725947611
葡萄,-9.129206725947611
结实,-9.129206725947611
记住,-9.129206725947611
而言,-9.129206725947611
危险,-9.129206725947611
饿昏,-9.129206725947611
第一份,-9.129206725947611
多送,-9.129206725947611
调节,-9.129206725947611
十几块,-9.129206725947611
错路,-9.129206725947611
超爱,-9.129206725947611
难得,-9.129206725947611
新品,-9.129206725947611
胶带,-9.129206725947611
捂,-9.129206725947611
不太脆,-9.129206725947611
后续,-9.129206725947611
友善,-9.129206725947611
面量,-9.129206725947611
绕道,-9.129206725947611
住院,-9.129206725947611
餐员太,-9.129206725947611
拼,-9.129206725947611
鸽子,-9.129206725947611
湄洲,-9.129206725947611
货真价实,-9.129206725947611
湄州,-9.129206725947611
欺人,-9.129206725947611
哪去,-9.129206725947611
糕,-9.129206725947611
马盏,-9.129206725947611
爸爸,-9.129206725947611
热热,-9.129206725947611
小排,-9.129206725947611
辣辣的,-9.129206725947611
三明治,-9.129206725947611
石榴,-9.129206725947611
面酱,-9.129206725947611
肚,-9.129206725947611
重庆,-9.129206725947611
盆,-9.129206725947611
籽,-9.129206725947611
页面,-9.129206725947611
面是,-9.129206725947611
没嚼劲,-9.129206725947611
马马虎虎,-9.129206725947611
强,-9.129206725947611
接餐,-9.129206725947611
冰冰凉,-9.129206725947611
涨,-9.129206725947611
擦,-9.129206725947611
回电,-9.129206725947611
恶略,-9.129206725947611
冷掉,-9.129206725947611
技术,-9.129206725947611
不能不要,-9.129206725947611
乱写,-9.129206725947611
惹,-9.129206725947611
叶,-9.129206725947611
意识,-9.129206725947611
上门,-9.129206725947611
坦白说,-9.129206725947611
开业,-9.129206725947611
渣子,-9.129206725947611
培训,-9.129206725947611
安排,-9.129206725947611
我刚,-9.129206725947611
就点,-9.129206725947611
响应,-9.129206725947611
任性,-9.129206725947611
近期,-9.129206725947611
面对,-9.129206725947611
回,-9.129206725947611
爆胎,-9.129206725947611
真贵,-9.129206725947611
点多下,-9.129206725947611
水水,-9.129206725947611
难免,-9.129206725947611
死活,-9.129206725947611
带皮,-9.129206725947611
见识,-9.129206725947611
长达,-9.129206725947611
出外,-9.129206725947611
索性,-9.129206725947611
半成品,-9.129206725947611
吃坏,-9.129206725947611
别说,-9.129206725947611
反映,-9.129206725947611
劝,-9.129206725947611
商户,-9.129206725947611
持续,-9.129206725947611
没货,-9.129206725947611
点定,-9.129206725947611
通了,-9.129206725947611
没说,-9.129206725947611
舔,-9.129206725947611
会少,-9.129206725947611
酸臭,-9.129206725947611
半熟,-9.129206725947611
麻酱,-9.129206725947611
店子,-9.129206725947611
怎么办,-9.129206725947611
从点,-9.129206725947611
水泡,-9.129206725947611
几条,-9.129206725947611
没多,-9.129206725947611
进入,-9.129206725947611
经理,-9.129206725947611
骂骂咧咧,-9.129206725947611
店长,-9.129206725947611
变少,-9.129206725947611
认,-9.129206725947611
不免,-9.129206725947611
先到,-9.129206725947611
400,-9.129206725947611
稀饭,-9.129206725947611
总算,-9.129206725947611
据,-9.129206725947611
步行,-9.129206725947611
餐袋,-9.129206725947611
可恨,-9.129206725947611
拿个,-9.129206725947611
发了,-9.129206725947611
标注,-9.129206725947611
葱丝,-9.129206725947611
柴,-9.129206725947611
清华,-9.129206725947611
相信,-9.129206725947611
收下,-9.129206725947611
超市,-9.129206725947611
累觉,-9.129206725947611
吃腻,-9.129206725947611
分送,-9.129206725947611
老醋,-9.129206725947611
田园,-9.129206725947611
派,-9.129206725947611
回过,-9.129206725947611
儿时,-9.129206725947611
有空,-9.129206725947611
乱七八糟,-9.129206725947611
瘪,-9.129206725947611
界面,-9.129206725947611
吊,-9.129206725947611
湿透,-9.129206725947611
颠簸,-9.129206725947611
软件,-9.129206725947611
柚子茶,-9.129206725947611
催到,-9.129206725947611
没发,-9.129206725947611
单送,-9.129206725947611
500,-9.129206725947611
凉拌面,-9.129206725947611
中关村,-9.129206725947611
袋里,-9.129206725947611
退回来,-9.129206725947611
撒掉,-9.129206725947611
下架,-9.129206725947611
溜,-9.129206725947611
旁边,-9.129206725947611
底下,-9.129206725947611
多久,-9.129206725947611
绝不会,-9.129206725947611
偷懒,-9.129206725947611
酒店,-9.129206725947611
烧鸡,-9.129206725947611
滑鸡,-9.129206725947611
成一,-9.129206725947611
乌冬面,-9.129206725947611
电脑,-9.129206725947611
焦溜,-9.129206725947611
塑料包装,-9.129206725947611
看出,-9.129206725947611
方法,-9.129206725947611
46,-9.129206725947611
问送,-9.129206725947611
吧唧,-9.129206725947611
橙,-9.129206725947611
面陀,-9.129206725947611
钱包,-9.129206725947611
扣款,-9.129206725947611
交,-9.129206725947611
最久,-9.129206725947611
牛肉丸,-9.129206725947611
十多次,-9.129206725947611
此次,-9.129206725947611
火腿肠,-9.129206725947611
劣质,-9.129206725947611
抖,-9.129206725947611
眼瞎,-9.129206725947611
鸡腿饭,-9.129206725947611
可见,-9.129206725947611
网上支付,-9.129206725947611
打了个,-9.129206725947611
黑点,-9.129206725947611
种,-9.129206725947611
合理,-9.129206725947611
上吐下泻,-9.129206725947611
回锅,-9.129206725947611
鱼丸,-9.129206725947611
赶,-9.129206725947611
查,-9.129206725947611
太短,-9.129206725947611
金手,-9.129206725947611
烧肉,-9.129206725947611
名,-9.129206725947611
露,-9.129206725947611
饺,-9.129206725947611
包袋,-9.129206725947611
毛病,-9.129206725947611
鲅鱼,-9.129206725947611
海龙,-9.129206725947611
猪肝,-9.129206725947611
凉掉,-9.129206725947611
太不给力,-9.129206725947611
特殊要求,-9.129206725947611
上去,-9.129206725947611
小葱,-9.129206725947611
川,-9.129206725947611
铁,-9.129206725947611
先后,-9.129206725947611
冷饮,-9.129206725947611
"""",-9.129206725947611
晃,-9.129206725947611
更新,-9.129206725947611
搞清楚,-9.129206725947611
除非,-9.129206725947611
再三,-9.129206725947611
段,-9.129206725947611
多数,-9.129206725947611
无论是,-9.129206725947611
宏,-9.129206725947611
虾饺,-9.129206725947611
呼呼,-9.129206725947611
同一时间,-9.129206725947611
烤肉,-9.129206725947611
凑和,-9.129206725947611
口重,-9.129206725947611
需谨慎,-9.129206725947611
一刻钟,-9.129206725947611
窝火,-9.129206725947611
事故,-9.129206725947611
小半杯,-9.129206725947611
一半儿,-9.129206725947611
贴着,-9.129206725947611
一年,-9.129206725947611
水太多,-9.129206725947611
狮子头,-9.129206725947611
拎,-9.129206725947611
似得,-9.129206725947611
豇豆,-9.129206725947611
怪不得,-9.129206725947611
鸡米条,-9.129206725947611
多地,-9.129206725947611
辗转,-9.129206725947611
小食,-9.129206725947611
透湿,-9.129206725947611
门铃,-9.129206725947611
王,-9.129206725947611
叉子,-9.129206725947611
鱼刺,-9.129206725947611
史无前例,-9.129206725947611
普遍,-9.129206725947611
加米,-9.129206725947611
高度,-9.129206725947611
前者,-9.129206725947611
女孩子,-9.129206725947611
重做,-9.129206725947611
小虫子,-9.129206725947611
理想,-9.129206725947611
重视,-9.129206725947611
挂面,-9.129206725947611
沙包,-9.129206725947611
蜜汁,-9.129206725947611
煲仔饭,-9.129206725947611
不太能,-9.129206725947611
嚷嚷,-9.129206725947611
认为,-9.129206725947611
丁里,-9.129206725947611
欠缺,-9.129206725947611
工资,-9.129206725947611
妥,-9.129206725947611
很久,-9.129206725947611
没劲,-9.129206725947611
罐装,-9.129206725947611
逃避,-9.129206725947611
撒谎,-9.129206725947611
求,-9.129206725947611
补贴,-9.129206725947611
双皮奶,-9.129206725947611
IT,-9.129206725947611
好差,-9.129206725947611
我多加,-9.129206725947611
我付,-9.129206725947611
素什锦,-9.129206725947611
大事,-9.129206725947611
换人,-9.129206725947611
找不开,-9.129206725947611
我先,-9.129206725947611
热汤,-9.129206725947611
豆芽菜,-9.129206725947611
兜,-9.129206725947611
回头,-9.129206725947611
但量,-9.129206725947611
象,-9.129206725947611
单元,-9.129206725947611
极小,-9.129206725947611
大人,-9.129206725947611
烦躁,-9.129206725947611
云,-9.129206725947611
